[2026-01-22 00:56:21,213][INFO] copytrade 启动 | poll_interval=60.0s
[2026-01-22 20:59:53,897][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769133356000
[2026-01-22 20:59:53,897][INFO] no token updates, total=72
[2026-01-22 21:00:54,200][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769133356000
[2026-01-22 21:00:54,501][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769131764000
[2026-01-22 21:00:54,820][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769133356000
[2026-01-22 21:00:54,820][INFO] no token updates, total=72
[2026-01-22 21:01:55,131][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769133356000
[2026-01-22 21:01:55,445][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769131764000
[2026-01-22 21:01:55,735][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769133356000
[2026-01-22 21:01:55,735][INFO] no token updates, total=72
[2026-01-22 21:02:56,032][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769133356000
[2026-01-22 21:02:56,331][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769131764000
[2026-01-22 21:02:56,641][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769133356000
[2026-01-22 21:02:56,641][INFO] no token updates, total=72
[2026-01-22 21:03:56,953][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769133356000
[2026-01-22 21:03:57,260][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769131764000
[2026-01-22 21:03:57,564][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769133356000
[2026-01-22 21:03:57,564][INFO] no token updates, total=72
[2026-01-22 21:04:57,914][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769133356000
[2026-01-22 21:04:58,279][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769131764000
[2026-01-22 21:04:58,602][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769133356000
[2026-01-22 21:04:58,603][INFO] no token updates, total=72
[2026-01-22 21:05:58,915][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769133356000
[2026-01-22 21:05:59,230][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769131764000
[2026-01-22 21:05:59,545][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=2 normalized=1 since_ms=1769133356000
[2026-01-22 21:05:59,546][INFO] skip sell signal before buy introduction: account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 token=51338236787729560681434534660841415073585974762690814047670810862722808070955
[2026-01-22 21:05:59,547][INFO] tokens output updated: /home/trader/polymarket_api/POLYMARKET_MAKER_copytrade_v2/copytrade/tokens_from_copytrade.json (total=72)
[2026-01-22 21:06:59,880][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=2 normalized=1 since_ms=1769133956000
[2026-01-22 21:06:59,880][INFO] skip sell signal before buy introduction: account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 token=51338236787729560681434534660841415073585974762690814047670810862722808070955
[2026-01-22 21:07:00,181][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769131764000
[2026-01-22 21:07:00,499][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769133976000
[2026-01-22 21:07:00,501][INFO] tokens output updated: /home/trader/polymarket_api/POLYMARKET_MAKER_copytrade_v2/copytrade/tokens_from_copytrade.json (total=72)
[2026-01-22 21:08:00,826][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769133976000
[2026-01-22 21:08:01,124][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769131764000
[2026-01-22 21:08:01,448][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769133976000
[2026-01-22 21:08:01,449][INFO] no token updates, total=72
[2026-01-22 21:09:01,763][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=2 normalized=1 since_ms=1769133976000
[2026-01-22 21:09:01,766][INFO] skip sell signal before buy introduction: account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 token=7287681229651258139381689770505580285026522798705230730822294318341036294451
[2026-01-22 21:09:02,098][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769131764000
[2026-01-22 21:09:02,401][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769134086000
[2026-01-22 21:09:02,403][INFO] tokens output updated: /home/trader/polymarket_api/POLYMARKET_MAKER_copytrade_v2/copytrade/tokens_from_copytrade.json (total=73)
[2026-01-22 21:10:02,724][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769134086000
[2026-01-22 21:10:03,050][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769131764000
[2026-01-22 21:10:03,369][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769134086000
[2026-01-22 21:10:03,370][INFO] no token updates, total=73
[2026-01-22 21:11:03,689][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=2 normalized=1 since_ms=1769134086000
[2026-01-22 21:11:03,689][INFO] skip sell signal before buy introduction: account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 token=21527446005162722668702146847806837944786417986794925592709069062391666573103
[2026-01-22 21:11:04,029][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769131764000
[2026-01-22 21:11:04,356][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769134212000
[2026-01-22 21:11:04,358][INFO] tokens output updated: /home/trader/polymarket_api/POLYMARKET_MAKER_copytrade_v2/copytrade/tokens_from_copytrade.json (total=74)
[2026-01-22 21:12:04,674][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769134212000
[2026-01-22 21:12:04,967][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769131764000
[2026-01-22 21:12:05,223][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769134212000
[2026-01-22 21:12:05,224][INFO] no token updates, total=74
[2026-01-22 21:13:05,535][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769134212000
[2026-01-22 21:13:05,820][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769131764000
[2026-01-22 21:13:06,080][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769134212000
[2026-01-22 21:13:06,080][INFO] no token updates, total=74
[2026-01-22 21:14:06,394][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769134212000
[2026-01-22 21:14:06,719][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769131764000
[2026-01-22 21:14:06,985][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769134212000
[2026-01-22 21:14:06,985][INFO] no token updates, total=74
[2026-01-22 21:15:07,274][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769134212000
[2026-01-22 21:15:07,554][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769131764000
[2026-01-22 21:15:07,837][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769134212000
[2026-01-22 21:15:07,837][INFO] no token updates, total=74
[2026-01-22 21:16:08,146][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769134212000
[2026-01-22 21:16:08,455][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769131764000
[2026-01-22 21:16:08,765][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769134212000
[2026-01-22 21:16:08,765][INFO] no token updates, total=74
[2026-01-22 21:17:09,082][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769134212000
[2026-01-22 21:17:09,404][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769131764000
[2026-01-22 21:17:09,712][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769134212000
[2026-01-22 21:17:09,712][INFO] no token updates, total=74
[2026-01-22 21:18:10,027][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=2 normalized=1 since_ms=1769134212000
[2026-01-22 21:18:10,027][INFO] skip sell signal before buy introduction: account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 token=51338236787729560681434534660841415073585974762690814047670810862722808070955
[2026-01-22 21:18:10,331][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769131764000
[2026-01-22 21:18:10,649][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769134682000
[2026-01-22 21:18:10,651][INFO] tokens output updated: /home/trader/polymarket_api/POLYMARKET_MAKER_copytrade_v2/copytrade/tokens_from_copytrade.json (total=74)
[2026-01-22 21:19:10,944][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=2 normalized=1 since_ms=1769134682000
[2026-01-22 21:19:11,265][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769131764000
[2026-01-22 21:19:11,571][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769134734000
[2026-01-22 21:19:11,572][INFO] tokens output updated: /home/trader/polymarket_api/POLYMARKET_MAKER_copytrade_v2/copytrade/tokens_from_copytrade.json (total=74)
[2026-01-22 21:20:11,891][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769134734000
[2026-01-22 21:20:12,181][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769131764000
[2026-01-22 21:20:12,487][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769134734000
[2026-01-22 21:20:12,488][INFO] no token updates, total=74
[2026-01-22 21:21:12,821][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769134734000
[2026-01-22 21:21:13,126][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769131764000
[2026-01-22 21:21:13,454][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769134734000
[2026-01-22 21:21:13,455][INFO] no token updates, total=74
[2026-01-22 21:22:13,742][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=2 normalized=1 since_ms=1769134734000
[2026-01-22 21:22:14,060][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769131764000
[2026-01-22 21:22:14,352][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769134918000
[2026-01-22 21:22:14,354][INFO] tokens output updated: /home/trader/polymarket_api/POLYMARKET_MAKER_copytrade_v2/copytrade/tokens_from_copytrade.json (total=74)
[2026-01-22 21:23:14,668][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=2 normalized=1 since_ms=1769134918000
[2026-01-22 21:23:14,990][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769131764000
[2026-01-22 21:23:15,290][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769134984000
[2026-01-22 21:23:15,291][INFO] tokens output updated: /home/trader/polymarket_api/POLYMARKET_MAKER_copytrade_v2/copytrade/tokens_from_copytrade.json (total=74)
[2026-01-22 21:24:15,598][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769134984000
[2026-01-22 21:24:15,898][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769131764000
[2026-01-22 21:24:16,171][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769134984000
[2026-01-22 21:24:16,171][INFO] no token updates, total=74
[2026-01-22 21:25:16,492][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769134984000
[2026-01-22 21:25:16,894][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769131764000
[2026-01-22 21:25:17,150][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769134984000
[2026-01-22 21:25:17,150][INFO] no token updates, total=74
[2026-01-22 21:26:17,307][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=0 normalized=0 since_ms=1769134984000
[2026-01-22 21:26:17,598][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769131764000
[2026-01-22 21:26:17,855][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769134984000
[2026-01-22 21:26:17,855][INFO] no token updates, total=74
[2026-01-22 21:27:18,160][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=2 normalized=1 since_ms=1769134984000
[2026-01-22 21:27:18,539][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769131764000
[2026-01-22 21:27:18,824][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769135178000
[2026-01-22 21:27:18,825][INFO] tokens output updated: /home/trader/polymarket_api/POLYMARKET_MAKER_copytrade_v2/copytrade/tokens_from_copytrade.json (total=74)
[2026-01-22 21:28:19,130][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769135178000
[2026-01-22 21:28:19,414][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769131764000
[2026-01-22 21:28:19,723][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769135178000
[2026-01-22 21:28:19,724][INFO] no token updates, total=74
[2026-01-22 21:29:20,032][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=2 normalized=1 since_ms=1769135178000
[2026-01-22 21:29:20,321][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769131764000
[2026-01-22 21:29:20,607][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769135304000
[2026-01-22 21:29:20,608][INFO] tokens output updated: /home/trader/polymarket_api/POLYMARKET_MAKER_copytrade_v2/copytrade/tokens_from_copytrade.json (total=74)
[2026-01-22 21:30:20,909][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769135304000
[2026-01-22 21:30:21,211][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769131764000
[2026-01-22 21:30:21,529][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769135304000
[2026-01-22 21:30:21,529][INFO] no token updates, total=74
[2026-01-22 21:31:21,853][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=2 normalized=1 since_ms=1769135304000
[2026-01-22 21:31:22,155][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769131764000
[2026-01-22 21:31:22,466][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769135444000
[2026-01-22 21:31:22,468][INFO] tokens output updated: /home/trader/polymarket_api/POLYMARKET_MAKER_copytrade_v2/copytrade/tokens_from_copytrade.json (total=74)
[2026-01-22 21:32:22,770][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769135444000
[2026-01-22 21:32:23,073][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769131764000
[2026-01-22 21:32:23,370][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769135444000
[2026-01-22 21:32:23,370][INFO] no token updates, total=74
[2026-01-22 21:33:23,664][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=2 normalized=1 since_ms=1769135444000
[2026-01-22 21:33:23,981][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769131764000
[2026-01-22 21:33:24,270][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769135540000
[2026-01-22 21:33:24,272][INFO] tokens output updated: /home/trader/polymarket_api/POLYMARKET_MAKER_copytrade_v2/copytrade/tokens_from_copytrade.json (total=74)
[2026-01-22 21:34:24,554][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769135540000
[2026-01-22 21:34:24,848][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769131764000
[2026-01-22 21:34:25,087][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769135540000
[2026-01-22 21:34:25,087][INFO] no token updates, total=74
[2026-01-22 21:35:25,398][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769135540000
[2026-01-22 21:35:25,699][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769131764000
[2026-01-22 21:35:25,941][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769135540000
[2026-01-22 21:35:25,941][INFO] no token updates, total=74
[2026-01-22 21:36:26,243][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=3 normalized=2 since_ms=1769135540000
[2026-01-22 21:36:26,549][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769131764000
[2026-01-22 21:36:26,829][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769135766000
[2026-01-22 21:36:26,831][INFO] tokens output updated: /home/trader/polymarket_api/POLYMARKET_MAKER_copytrade_v2/copytrade/tokens_from_copytrade.json (total=74)
[2026-01-22 21:37:27,124][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769135766000
[2026-01-22 21:37:27,416][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769131764000
[2026-01-22 21:37:27,720][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769135766000
[2026-01-22 21:37:27,720][INFO] no token updates, total=74
[2026-01-22 21:38:28,040][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769135766000
[2026-01-22 21:38:28,331][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769131764000
[2026-01-22 21:38:28,653][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769135766000
[2026-01-22 21:38:28,653][INFO] no token updates, total=74
[2026-01-22 21:39:28,962][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769135766000
[2026-01-22 21:39:29,273][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769131764000
[2026-01-22 21:39:29,583][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769135766000
[2026-01-22 21:39:29,583][INFO] no token updates, total=74
[2026-01-22 21:40:29,901][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769135766000
[2026-01-22 21:40:30,210][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769131764000
[2026-01-22 21:40:30,510][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769135766000
[2026-01-22 21:40:30,510][INFO] no token updates, total=74
[2026-01-22 21:41:30,818][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769135766000
[2026-01-22 21:41:31,126][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769131764000
[2026-01-22 21:41:31,434][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769135766000
[2026-01-22 21:41:31,435][INFO] no token updates, total=74
[2026-01-22 21:42:31,738][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769135766000
[2026-01-22 21:42:32,055][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769131764000
[2026-01-22 21:42:32,352][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769135766000
[2026-01-22 21:42:32,352][INFO] no token updates, total=74
[2026-01-22 21:43:32,669][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=2 normalized=1 since_ms=1769135766000
[2026-01-22 21:43:32,950][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769131764000
[2026-01-22 21:43:33,246][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769136154000
[2026-01-22 21:43:33,247][INFO] tokens output updated: /home/trader/polymarket_api/POLYMARKET_MAKER_copytrade_v2/copytrade/tokens_from_copytrade.json (total=74)
[2026-01-22 21:44:33,561][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=2 normalized=1 since_ms=1769136154000
[2026-01-22 21:44:33,842][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769131764000
[2026-01-22 21:44:34,147][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769136226000
[2026-01-22 21:44:34,148][INFO] tokens output updated: /home/trader/polymarket_api/POLYMARKET_MAKER_copytrade_v2/copytrade/tokens_from_copytrade.json (total=74)
[2026-01-22 21:45:34,449][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=2 normalized=1 since_ms=1769136226000
[2026-01-22 21:45:34,791][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769131764000
[2026-01-22 21:45:35,087][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769136306000
[2026-01-22 21:45:35,089][INFO] tokens output updated: /home/trader/polymarket_api/POLYMARKET_MAKER_copytrade_v2/copytrade/tokens_from_copytrade.json (total=74)
[2026-01-22 21:46:35,389][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769136306000
[2026-01-22 21:46:35,710][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769131764000
[2026-01-22 21:46:35,950][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769136306000
[2026-01-22 21:46:35,951][INFO] no token updates, total=74
[2026-01-22 21:47:36,271][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769136306000
[2026-01-22 21:47:36,557][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769131764000
[2026-01-22 21:47:36,853][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769136306000
[2026-01-22 21:47:36,854][INFO] no token updates, total=74
[2026-01-22 21:48:37,144][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769136306000
[2026-01-22 21:48:37,427][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769131764000
[2026-01-22 21:48:37,737][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769136306000
[2026-01-22 21:48:37,738][INFO] no token updates, total=74
[2026-01-22 21:49:38,040][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769136306000
[2026-01-22 21:49:38,375][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769131764000
[2026-01-22 21:49:38,704][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769136306000
[2026-01-22 21:49:38,704][INFO] no token updates, total=74
[2026-01-22 21:50:39,003][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=3 normalized=2 since_ms=1769136306000
